State,Account_Length,Area_Code,International_Plan,VMail_Plan,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,International_Mins,International_calls,CustServ_Calls,Churn
7,139,510,0,0,0.5780938833570413,81,0.41930162221611217,99,0.46960731576116194,76,0.485,3,2,0
42,69,510,0,0,0.5556187766714084,70,0.5958207313720099,108,0.6366325981710597,119,0.625,4,3,0
50,129,510,0,0,0.4088193456614509,114,0.8188067088259555,98,0.5094136632598171,86,0.5700000000000001,8,4,0
24,106,415,0,0,0.3254623044096729,104,0.2152873247181743,101,0.5634749865519096,78,0.0,0,2,0
45,158,415,0,0,0.6338549075391181,101,0.5581523233434149,128,0.5040344271113502,106,0.34500000000000003,2,2,0
41,168,415,0,1,0.5004267425320057,70,0.5820731372009897,105,0.40693921463152233,81,0.365,5,2,0
49,115,510,1,0,0.7109530583214794,95,0.6667583172944734,104,0.3456159225389994,121,0.7650000000000001,6,1,1
10,57,408,1,1,0.6671408250355619,130,0.5367060764366236,116,0.6605701990317375,94,0.5700000000000001,4,2,0
3,67,415,0,0,0.5994310099573258,116,0.6026945284575199,86,0.4209252286175363,83,0.36000000000000004,6,1,0
0,127,408,0,0,0.5186344238975819,124,0.46714324993126205,110,0.43249058633674015,116,0.4650000000000001,3,1,0
0,78,510,0,0,0.541394025604552,88,0.5347814132526808,89,0.627487896718666,109,0.585,5,2,0
6,100,415,0,1,0.5038406827880512,88,0.4500962331591971,108,0.5903711672942442,72,0.37000000000000005,2,0,0
44,103,510,0,1,0.24807965860597442,92,0.46549353863073967,110,0.3859601936525013,80,0.545,5,6,1
17,113,415,0,0,0.613371266002845,96,0.5317569425350563,127,0.22108660570199035,115,0.675,3,1,0
22,78,510,0,0,0.390896159317212,109,0.6532856750068737,49,0.4935449166218397,136,0.7000000000000001,11,3,0
37,129,510,0,1,0.5485064011379801,103,0.4866648336541105,83,0.5199031737493276,118,0.82,5,1,0
42,57,510,0,0,0.4247510668563301,100,0.5504536706076436,110,0.5607853684776761,101,0.5950000000000001,3,2,0
49,82,408,0,0,0.4088193456614509,116,0.4693428649986252,99,0.7114039806347499,95,0.39,5,1,0
31,64,415,0,0,0.6395448079658607,111,0.5224085784987628,101,0.5330823023130716,110,0.45999999999999996,2,1,0
25,86,510,0,1,0.7431009957325747,122,0.5889469342864998,101,0.3542227003765465,101,0.635,5,2,0
21,151,415,0,1,0.5590327169274538,98,0.48336541105306574,111,0.534158149542765,124,0.67,5,0,0
50,94,510,0,0,0.7715504978662874,105,0.5570525158097333,105,0.5336202259279182,51,0.5750000000000001,3,3,1
50,90,415,0,0,0.5894736842105263,121,0.8042342590046742,104,0.5462614308768156,103,0.4,1,2,0
15,48,510,0,0,0.8546230440967283,94,0.36623590871597467,103,0.4685314685314685,94,0.36000000000000004,5,2,0
32,85,408,0,1,0.6532005689900426,123,0.36376134176519115,90,0.5075309306078537,76,0.47500000000000003,8,2,0
31,93,415,1,1,0.5334281650071124,110,0.46686829804784163,94,0.4090909090909091,127,0.605,4,1,0
7,169,415,1,0,0.1624466571834993,98,0.5490789111905416,78,0.6764389456697149,103,0.325,6,3,0
44,68,415,0,0,0.4611664295874822,86,0.4261754193016222,86,0.44782140935987086,87,0.55,9,5,1
17,91,415,1,0,0.41251778093883357,89,0.48336541105306574,102,0.5392684238838085,151,0.835,3,2,1
16,68,510,0,0,0.45376955903271693,123,0.6620841352763267,93,0.5032275416890802,76,0.5700000000000001,3,1,0
22,101,510,0,0,0.5425320056899005,72,0.5735496288149574,103,0.4857450242065627,111,0.44000000000000006,8,1,0
44,67,510,0,1,0.6560455192034139,40,0.5199340115479791,58,0.37385691231845075,115,0.47000000000000003,2,1,0
29,66,415,0,0,0.09672830725462304,133,0.7660159472092385,61,0.28617536309844,120,0.5750000000000001,3,0,0
9,116,415,0,1,0.5502133712660029,112,0.6615342315094859,131,0.6048951048951049,98,0.5700000000000001,3,5,0
18,158,408,0,0,0.5746799431009958,126,0.44954632939235634,86,0.46315223238300157,84,0.52,6,1,0
26,78,415,0,0,0.5453769559032717,122,0.6637338465768491,88,0.48493813878429265,86,0.455,5,1,0
47,119,415,0,1,0.45889046941678524,97,0.6882045642012649,110,0.32060247444862827,92,0.33,8,1,0
22,120,415,0,0,0.4284495021337127,85,0.3271927412702777,128,0.5640129101667564,123,0.32000000000000006,2,1,0
17,155,510,0,0,0.5251778093883357,102,0.5389056915039868,117,0.5467993544916622,122,0.39,1,1,0
18,106,408,0,0,0.6278805120910385,120,0.7429199890019247,95,0.26465841850457233,113,0.435,5,1,0
32,87,510,1,0,0.47596017069701285,119,0.5457794885894969,119,0.2955890263582571,88,0.55,6,1,0
1,146,415,0,1,0.438122332859175,80,0.5100357437448446,91,0.3362022592791823,107,0.41,4,3,0
24,101,415,0,1,0.3445234708392603,116,0.5125103106956282,100,0.5876815492200108,75,0.505,6,0,0
5,22,510,0,1,0.5180654338549076,94,0.45257080010998074,59,0.28402366863905326,102,0.635,4,3,0
43,90,415,0,0,0.31180654338549074,88,0.37833379158647235,108,0.3671328671328671,121,0.55,5,2,0
34,41,415,0,0,0.5971550497866288,105,0.33516634588946936,105,0.6199569661108123,104,0.48,4,1,0
37,69,415,0,0,0.4765291607396871,76,0.6656585097607919,92,0.2097902097902098,103,0.5700000000000001,4,2,0
50,33,415,0,0,0.6085348506401138,88,0.6593346164421227,119,0.33754706831629905,71,0.49000000000000005,14,2,0
44,112,415,0,0,0.3294452347083926,108,0.6689579323618368,111,0.4341043571812802,78,0.655,5,1,0
18,108,510,0,1,0.7869132290184923,99,0.6051690954083035,113,0.4160839160839161,95,0.49000000000000005,6,2,0
33,136,415,0,1,0.5103840682788051,88,0.497937860874347,97,0.800161377084454,120,0.47500000000000003,4,2,0
27,128,510,0,0,0.5328591749644381,84,0.7445697003024471,95,0.49273803119956966,68,0.505,5,1,0
27,27,408,0,0,0.5724039829302987,128,0.6246906791311521,100,0.3297471759010221,91,0.42000000000000004,3,2,0
50,161,415,1,0,0.5394025604551921,78,0.7352213362661534,117,0.4338353953738569,137,0.065,6,1,0
42,33,415,0,1,0.5314366998577525,124,0.7176244157272478,69,0.792361484669177,103,0.75,5,0,0
9,120,415,0,1,0.4366998577524894,83,0.6024195765740995,96,0.576116191500807,76,0.5700000000000001,4,0,0
4,113,415,0,0,0.5337126600284495,97,0.5724498212812758,118,0.36498117267348035,101,0.435,6,2,0
38,122,415,1,0,0.6568990042674253,132,0.6686829804784162,99,0.4281871974179666,57,0.55,2,0,1
49,148,415,0,1,0.6967283072546231,150,0.3244432224360737,138,0.5723507261968801,91,0.76,4,2,0
31,74,415,0,0,0.6568990042674253,93,0.6131427000274952,78,0.3620225927918236,101,0.485,2,3,0
26,106,415,0,0,0.5322901849217638,104,0.6879296123178443,117,0.32732651963421194,81,0.55,3,1,0
23,179,415,0,0,0.4856330014224751,54,0.5254330492163871,108,0.514792899408284,107,0.665,4,1,0
48,149,415,1,1,0.3610241820768137,97,0.45889469342865,102,0.3281334050564819,77,0.44000000000000006,3,5,1
13,77,510,0,0,0.539118065433855,112,0.569150398680231,95,0.5134480903711673,91,0.45999999999999996,7,0,0
19,127,408,1,0,0.503271692745377,110,0.461644212262854,100,0.4276492738031199,138,0.385,2,1,1
37,80,415,0,0,0.45832147937411094,99,0.5466043442397581,81,0.5519096288327058,116,0.53,4,1,0
26,106,510,0,0,0.4819345661450925,107,0.5422051141050316,71,0.4814416352877891,79,0.535,4,1,0
1,61,415,0,1,0.7237553342816502,133,0.4445971954907891,96,0.6137708445400754,91,0.525,4,0,0
28,135,510,1,1,0.36330014224751067,54,0.5911465493538631,105,0.5677783754706832,84,0.29,4,2,0
18,115,415,0,1,0.4850640113798009,107,0.5971954907891118,77,0.5446476600322754,71,0.68,5,6,0
28,167,408,1,0,0.6233285917496444,100,0.6678581248281551,90,0.391877353415815,101,0.505,4,2,0
25,107,510,1,0,0.7780938833570413,104,0.5053615617266979,68,0.35126412049488975,67,0.55,9,2,0
49,112,415,1,0,0.46059743954480803,138,0.5523783337915865,114,0.2980096826250672,134,0.535,4,1,0
48,35,510,0,1,0.687624466571835,87,0.39043167445697,101,0.71463152232383,68,0.47000000000000003,4,1,0
16,103,408,1,0,0.1786628733997155,124,0.4685180093483641,66,0.691231845077999,78,0.47000000000000003,4,3,0
24,107,415,0,1,0.799715504978663,83,0.3951058564751168,130,0.5814954276492739,128,0.5599999999999999,9,1,0
38,69,415,0,0,0.6492176386913229,70,0.7250481165795986,80,0.32114039806347494,60,0.535,5,3,0
41,85,408,0,0,0.5968705547652917,82,0.5347814132526808,94,0.4766003227541689,85,0.5650000000000001,3,0,0
31,24,408,0,0,0.7556187766714083,86,0.5740995325817982,102,0.42845615922539,105,0.555,6,2,1
1,90,415,0,0,0.6113798008534851,97,0.3238933186692329,117,0.29720279720279713,78,0.5900000000000001,2,2,0
21,137,510,0,0,0.3143669985775249,79,0.613692603794336,111,0.393491124260355,64,0.525,3,3,0
3,92,415,1,1,0.799715504978663,88,0.5444047291723948,103,0.1912318450779989,76,0.375,3,0,0
46,38,415,0,0,0.3920341394025605,86,0.7871872422326093,76,0.38676707907477137,77,0.7050000000000001,3,2,0
33,69,510,1,1,0.7724039829302988,98,0.6967280725872972,102,0.38246369015599785,85,0.41,2,1,1
48,45,408,0,0,0.3209103840682788,108,0.6015947209238384,120,0.5836471221086605,106,0.45,3,2,0
11,73,408,0,0,0.5328591749644381,118,0.6590596645587022,90,0.38811188811188807,108,0.755,2,1,0
8,92,415,0,0,0.5604551920341394,84,0.7404454220511411,105,0.36498117267348035,105,0.54,4,1,0
3,113,415,0,1,0.5132290184921764,89,0.3557877371459995,124,0.386498117267348,124,0.42000000000000004,2,1,0
45,68,408,1,0,0.42247510668563304,126,0.6032444322243607,125,0.4714900484131253,121,0.7250000000000001,7,1,1
10,135,415,0,1,0.5607396870554765,113,0.7132251855925212,95,0.29989241527703064,135,0.73,5,2,0
3,100,415,0,1,0.43726884779516356,115,0.3788836953533132,146,0.5118343195266273,104,0.795,5,1,0
23,96,415,0,1,0.7433854907539119,96,0.6073687104756668,101,0.42011834319526625,97,0.5650000000000001,2,1,0
21,108,510,0,0,0.7004267425320057,102,0.5565026120428925,134,0.4220010758472297,95,0.47000000000000003,5,1,0
9,84,510,0,0,0.5433854907539118,88,0.8765466043442398,119,0.6027434104357182,79,0.325,4,0,0
47,134,408,0,0,0.5926031294452347,86,0.697277976354138,89,0.7202797202797203,86,0.63,3,1,0
26,72,415,0,0,0.7197724039829303,73,0.6029694803409403,78,0.504572350726197,89,0.49000000000000005,4,0,0
1,83,408,0,0,0.5755334281650072,87,0.5540280450921089,111,0.2111350188273265,82,0.34,4,0,0
49,137,408,0,0,0.49615931721194884,120,0.42974979378608746,98,0.3047337278106509,121,0.51,5,0,0
10,56,415,0,1,0.3615931721194879,89,0.47319219136651086,116,0.4610005379236148,111,0.605,3,1,0
35,61,510,1,1,0.4082503556187767,76,0.6670332691778939,58,0.3348574502420656,95,0.5650000000000001,3,0,0
8,171,510,0,1,0.5317211948790896,94,0.6598845202089634,138,0.47794513179128567,64,0.29,3,1,0
29,123,510,0,0,0.5519203413940257,118,0.6653835578773715,114,0.3310919849381388,108,0.605,4,1,0
9,58,510,0,0,0.6679943100995733,89,0.2936486114929887,131,0.41769768692845616,122,0.49500000000000005,6,0,0
0,156,510,0,0,0.3519203413940256,96,0.28320043992301347,80,0.4470145239376008,82,0.655,4,1,0
48,166,510,0,0,0.4947368421052632,103,0.7599670057739895,83,0.4507799892415277,113,0.7650000000000001,5,0,0
47,75,510,0,1,0.37240398293029875,115,0.5592521308770966,110,0.39940828402366857,68,0.6200000000000001,4,1,0
17,75,415,0,0,0.8950213371266004,102,0.46686829804784163,86,0.704410973641743,100,0.28500000000000003,3,2,1
35,83,510,0,0,0.6483641536273116,78,0.570525158097333,115,0.506993006993007,100,0.605,5,1,0
44,243,510,0,0,0.2716927453769559,92,0.4500962331591971,63,0.6481979558902636,118,0.33,6,2,0
32,153,408,0,0,0.5271692745376957,127,0.571899917514435,73,0.4919311457772996,124,0.755,3,1,0
23,150,415,0,0,0.4162162162162163,133,0.5573274676931537,95,0.5688542227003766,103,0.655,3,1,0
49,92,510,0,1,0.523470839260313,99,0.2100632389331867,134,0.43544916621839697,96,0.635,3,2,0
23,80,415,0,0,0.30099573257467993,110,0.12070387682155623,88,0.44755244755244755,87,0.655,5,0,0
1,134,415,0,0,0.5064011379800853,110,0.4228759967005774,64,0.5739644970414202,105,0.585,4,1,0
38,77,510,0,1,0.42503556187766717,74,0.3406653835578774,72,0.40640129101667566,84,0.505,6,1,0
8,147,510,0,0,0.5957325746799431,104,0.36431124553203187,78,0.33942980096826253,123,0.5650000000000001,3,2,0
24,74,415,0,0,0.4896159317211949,105,0.5820731372009897,99,0.4276492738031199,105,0.58,6,1,0
14,138,510,1,0,0.4816500711237554,82,0.5991201539730547,147,0.4330285099515868,77,0.47000000000000003,9,1,0
9,143,415,0,0,0.33883357041251777,117,0.7910365686004949,136,0.5373856912318451,100,0.61,4,0,0
11,64,415,0,0,0.5524893314366999,147,0.4767665658509761,87,0.6603012372243141,114,0.275,2,2,0
21,120,510,0,0,0.5655761024182078,56,0.6326642837503437,73,0.2598171059709521,81,0.49500000000000005,3,2,0
5,121,408,1,0,0.4770981507823613,94,0.25762991476491615,121,0.5866057019903175,115,0.67,1,3,1
30,88,415,0,0,0.57524893314367,86,0.5960956832554304,93,0.5814954276492739,99,0.5900000000000001,2,2,0
40,87,408,0,0,0.9174964438122333,106,0.5625515534781413,93,0.4384077461000538,128,0.47000000000000003,4,2,1
15,100,510,0,0,0.6150782361308678,107,0.5927962606543855,84,0.30984400215169444,127,0.51,3,0,0
9,104,415,0,0,0.21735419630156474,116,0.317844377233984,74,0.5462614308768156,94,0.47000000000000003,3,3,0
10,27,510,0,0,0.20682788051209106,75,0.5735496288149574,117,0.11457772996234533,71,0.49500000000000005,3,1,0
14,81,415,0,1,0.5985775248933144,100,0.6200164971130052,97,0.3913394298009682,120,0.485,4,0,0
27,64,510,1,1,0.3618776671408251,93,0.44789661809183395,104,0.6030123722431415,109,0.405,13,0,0
46,107,510,0,1,0.5741109530583215,79,0.8383282925488039,128,0.5443786982248521,133,0.5950000000000001,8,1,0
7,88,415,0,1,0.6244665718349929,78,0.6106681330767115,94,0.4440559440559441,92,0.8050000000000002,5,1,0
46,111,408,0,0,0.28250355618776674,112,0.7437448446521858,136,0.543571812802582,94,0.45,6,3,0
33,77,415,0,0,0.6805120910384068,114,0.41242782513060217,115,0.37009144701452396,81,0.515,2,5,0
37,67,415,1,0,0.3439544807965861,58,0.6461369260379434,88,0.19338353953738568,130,0.5700000000000001,11,2,0
1,102,408,0,0,0.6392603129445235,81,0.3557877371459995,112,0.38838084991931143,109,0.79,6,1,0
28,146,408,0,1,0.5024182076813656,88,0.4473467143249931,66,0.5172135556750942,98,0.73,6,1,0
9,144,415,0,1,0.8076813655761024,98,0.5279076161671707,109,0.4655728886498118,85,0.5,4,1,0
29,96,415,0,0,0.5137980085348507,92,0.5248831454495464,114,0.7326519634211943,125,0.515,4,1,1
28,70,415,0,1,0.3581792318634424,101,0.5400054990376685,102,0.6172673480365788,75,0.515,4,1,0
21,149,408,0,0,0.6759601706970129,79,0.5290074237008524,107,0.49542764927380306,111,0.455,9,0,0
14,129,415,0,0,0.5644381223328592,91,0.7277976354138026,106,0.2372243141473911,101,0.45999999999999996,2,2,0
47,166,408,0,0,0.7803698435277383,110,0.14544954632939236,109,0.599515868746638,119,0.545,5,0,0
19,136,408,1,0,0.5678520625889047,89,0.5812482815507286,96,0.1323292092522862,84,0.55,4,3,1
16,149,510,0,0,0.6193456614509246,91,0.751993401154798,74,0.5478752017213556,99,0.48,3,3,0
39,70,415,0,0,0.3832147937411095,96,0.648611492988727,90,0.6374394835933297,113,0.38,6,3,0
24,120,415,0,1,0.6051209103840682,73,0.7080010998075337,103,0.5502958579881657,119,0.485,13,2,0
12,66,510,0,0,0.7291607396870555,135,0.49546329392356336,106,0.4413663259817106,135,0.31000000000000005,7,2,0
50,104,408,0,0,0.5223328591749644,133,0.33186692328842454,98,0.5161377084454007,112,0.635,2,1,0
33,160,415,0,0,0.5012802275960171,90,0.5389056915039868,115,0.6473910704679935,95,0.45999999999999996,4,1,0
48,129,415,0,1,0.5832147937411095,94,0.45477041517734396,103,0.4351802044109736,81,0.585,8,1,0
1,93,408,0,0,0.7621621621621621,114,0.6131427000274952,74,0.6441635287789134,90,0.5650000000000001,3,3,1
11,169,415,0,0,0.5098150782361308,111,0.48171569975254325,130,0.5524475524475525,92,0.49500000000000005,6,2,0
24,58,415,0,0,0.42503556187766717,145,0.5402804509210888,105,0.5010758472296934,108,0.7450000000000001,3,1,0
4,75,510,0,1,0.46543385490753914,132,0.4033544129777289,113,0.8676707907477139,115,0.655,3,3,0
24,45,408,0,0,0.5906116642958749,71,0.41985152598295294,94,0.5233996772458311,125,0.6200000000000001,13,1,0
6,155,510,0,0,0.47055476529160745,108,0.5050866098432774,103,0.15330823023130716,108,0.44500000000000006,4,3,0
20,52,415,0,0,0.5968705547652917,114,0.4709925762991477,82,0.3534158149542765,119,0.49500000000000005,9,4,0
35,119,415,0,1,0.6261735419630157,128,0.7374209513335166,133,0.33162990855298546,80,0.555,3,0,0
33,86,510,0,0,0.40199146514935996,72,0.42425075611767943,95,0.5040344271113502,91,0.41,5,1,0
20,42,408,0,0,0.5590327169274538,89,0.6634588946934287,123,0.322754168908015,105,0.2,7,0,0
29,127,510,1,0,0.5146514935988621,114,0.576024195765741,118,0.6097364174287252,105,0.37000000000000005,4,2,0
35,123,408,0,0,0.29871977240398295,150,0.6917789386857299,90,0.6315223238300162,93,0.7450000000000001,5,0,0
19,98,510,0,0,0.7721194879089616,119,0.5235083860324443,102,0.7033351264120495,118,0.555,6,4,1
36,149,510,0,1,0.5880512091038407,79,0.48006598845202086,122,0.5871436256051641,80,0.545,3,1,0
19,160,408,0,0,0.4745376955903272,109,0.6488864448721474,117,0.7649273803119958,77,0.4650000000000001,1,1,0
47,103,415,0,0,0.5829302987197724,107,0.3717349463843827,102,0.49757934373318985,106,0.52,3,5,0
11,132,415,0,1,0.43982930298719775,128,0.6752818256805059,106,0.3372781065088757,90,0.455,4,1,0
5,137,415,0,0,0.3613086770981508,107,0.8886444872147374,75,0.3246369015599785,127,0.375,2,1,0
9,129,415,1,0,0.7607396870554765,78,0.5614517459444597,85,0.23803119956966112,146,0.29500000000000004,4,1,0
48,62,415,0,0,0.7994310099573257,66,0.44157272477316467,108,0.1471221086605702,74,0.0,0,1,0
13,122,510,0,1,0.7704125177809389,96,0.6059939510585648,110,0.39456697149004843,104,0.5900000000000001,8,4,0
50,32,408,0,0,0.48705547652916076,82,0.510310695628265,102,0.4844002151694459,64,0.51,7,1,0
10,86,510,0,0,0.3530583214793741,82,0.5570525158097333,120,0.7165142549757936,119,0.335,8,3,0
9,130,415,0,0,0.46315789473684216,113,0.7981853175694253,111,0.24663797740720816,140,0.36000000000000004,3,1,0
50,42,408,0,0,0.4162162162162163,84,0.7036018696728072,113,0.0586336740182894,117,0.4,12,1,0
8,73,415,0,0,0.7248933143669987,85,0.3942810008248557,80,0.35153308230231306,102,0.75,7,2,0
21,66,408,0,1,0.7251778093883358,108,0.6686829804784162,135,0.4507799892415277,95,0.27,3,2,0
7,103,510,0,1,0.3064011379800854,124,0.5193841077811383,104,0.46530392684238836,98,0.44500000000000006,3,0,0
12,128,408,0,0,0.4517780938833571,75,0.728072587297223,91,0.6637977407208177,77,0.38,7,1,0
5,104,415,0,0,0.5203413940256046,113,0.6587847126752818,85,0.5556750941366326,104,0.275,4,2,0
23,103,415,0,0,0.5647226173541964,112,0.1168545504536706,90,0.41958041958041953,124,0.6200000000000001,5,0,0
46,124,415,0,0,0.507539118065434,72,0.6422875996700578,134,0.42011834319526625,91,0.6000000000000001,2,0,0
3,87,510,0,0,0.3155049786628734,91,0.4357987352213363,115,0.4956966110812265,131,0.31000000000000005,5,1,0
18,109,415,0,1,0.4748221906116643,85,0.6081935661259279,92,0.4682625067240452,97,0.6150000000000001,4,1,1
24,167,415,1,0,0.696443812233286,91,0.16717074511960406,105,0.41285637439483586,110,0.535,3,2,0
21,97,510,0,0,0.34366998577524893,96,0.46686829804784163,101,0.459655728886498,63,0.5950000000000001,3,4,1
20,106,415,0,0,0.47027027027027035,118,0.577398955182843,101,0.4410973641742872,93,0.42500000000000004,3,2,0
46,125,415,0,0,0.36045519203413945,113,0.42755017871872425,131,0.49220010758472293,112,0.7200000000000001,7,2,0
7,108,408,0,1,0.6142247510668564,106,0.5515534781413253,107,0.46315223238300157,107,0.775,7,0,0
50,125,415,0,0,0.3985775248933144,132,0.5762991476491613,126,0.6479289940828403,77,0.4,2,1,0
45,89,415,0,1,0.5971550497866288,113,0.6868298047841628,104,0.5406132329209252,92,0.435,7,1,0
45,72,510,1,1,0.39772403982930304,114,0.37998350288699473,91,0.5320064550833782,88,0.275,6,0,0
6,23,510,0,0,0.9149359886201992,107,0.6917789386857299,115,0.3171059709521248,158,0.5650000000000001,3,2,1
11,149,510,0,0,0.4739687055476529,61,0.6015947209238384,107,0.49784830554061327,131,0.41,6,7,0
48,73,415,0,0,0.6093883357041252,90,0.54110530657135,78,0.3622915545992469,112,0.29500000000000004,8,0,0
20,61,415,0,0,0.7396870554765292,123,0.578773714599945,127,0.5688542227003766,70,0.45,3,1,1
